KDSATKER,KODE_PROGRAM,KODE_KEGIATAN,KODE_OUTPUT,KDIB,VOLUME_OUTPUT,KODE_SUBOUTPUT,VOLUME_SUBOUTPUT,KODE_KOMPONEN,KODE_SUBKOMPONEN,URAIAN_SUBKOMPONEN,KODE_AKUN,KODE_JENIS_BEBAN,KODE_CARA_TARIK,KODE_JENIS_BANTUAN,KODE_REGISTER,HEADER1,HEADER2,KODE_ITEM,NOMOR_ITEM,CONS_ITEM,URAIAN_ITEM,SUMBER_DANA,VOL_KEG_1,SAT_KEG_1,VOL_KEG_2,SAT_KEG_2,VOL_KEG_3,SAT_KEG_3,VOL_KEG_4,SAT_KEG_4,VOLKEG,SATKEG,HARGASAT,TOTAL,KODE_BLOKIR,NILAI_BLOKIR,KODE_STS_HISTORY,POK_NILAI_1,POK_NILAI_2,POK_NILAI_3,POK_NILAI_4,POK_NILAI_5,POK_NILAI_6,POK_NILAI_7,POK_NILAI_8,POK_NILAI_9,POK_NILAI_10,POK_NILAI_11,POK_NILAI_12
626402,DL,2375,ABW,00,5,002,5,051,A,"Penyediaan Materi Pelatihan Berbasis Kaji Terap",521211,A,0,A0,,0,0,1,0,1,"Snack Rapat (12 Org x 2 Kali)",A,0,,0,,0,,0,,24,ok,40000,960000,,0,C17,0,0,0,0,0,0,5568,0,0,474560,479872,0
626402,DL,2375,ABW,00,5,002,5,051,A,"Penyediaan Materi Pelatihan Berbasis Kaji Terap",521211,A,0,A0,,0,0,2,1,2,ATK,A,0,,0,,0,,0,,1,pkt,1075000,1075000,,0,C17,0,0,0,0,0,0,6235,0,0,531408,537357,0
626402,DL,2375,ABW,00,5,002,5,051,A,"Penyediaan Materi Pelatihan Berbasis Kaji Terap",521211,A,0,A0,,0,0,3,2,3,"Bahan Komputer",A,0,,0,,0,,0,,1,pkt,1000000,1000000,,0,C17,0,0,0,0,0,0,5800,0,0,494333,499867,0
626402,DL,2375,ABW,00,5,002,5,051,A,"Penyediaan Materi Pelatihan Berbasis Kaji Terap",521211,A,0,A0,,0,0,4,3,4,"Pelaporan dan Penggandaan",A,0,,0,,0,,0,,5,pkt,100000,500000,,0,C17,0,0,0,0,0,0,2900,0,0,247167,249933,0
626402,DL,2375,ABW,00,5,002,5,051,A,"Penyediaan Materi Pelatihan Berbasis Kaji Terap",521211,A,0,A0,,0,0,5,4,5,"Bahan Kaji Terap",A,0,,0,,0,,0,,5,pkt,30000000,150000000,,0,C17,0,0,0,0,0,0,870000,0,0,74150000,74980000,0
626402,DL,2375,ABW,00,5,002,5,051,A,"Penyediaan Materi Pelatihan Berbasis Kaji Terap",521211,A,0,A0,,0,0,6,5,6,"Konsumsi Pertemuan (25 orang x 5 paket)",A,0,,0,,0,,0,,125,ok,65000,8125000,,0,C17,0,0,0,0,0,0,47125,0,0,4016458,4061417,0
626402,DL,2375,ABW,00,5,002,5,051,A,"Penyediaan Materi Pelatihan Berbasis Kaji Terap",522141,A,0,A0,,0,0,1,0,2168,"Belanja Sewa",A,0,,0,,0,,0,,5,uh,300000,1500000,,0,C17,0,0,0,0,0,0,8700,0,0,741500,749800,0
626402,DL,2375,ABW,00,5,002,5,051,A,"Penyediaan Materi Pelatihan Berbasis Kaji Terap",522151,A,0,A0,,0,0,1,0,7,"Honorarium narasumber (2 org x 2 jam x 5 paket)",A,0,,0,,0,,0,,20,oj,900000,18000000,,0,C17,0,0,0,0,0,0,104400,0,0,8898000,8997600,0
626402,DL,2375,ABW,00,5,002,5,051,A,"Penyediaan Materi Pelatihan Berbasis Kaji Terap",524111,A,0,A0,,0,0,1,0,8," Transport dari DKI Jakarta ke Kab/Kota (pp)",A,0,,0,,0,,0,,13,ok,3600000,46800000,,0,C17,0,0,0,0,0,0,271440,0,0,23134800,23393760,0
626402,DL,2375,ABW,00,5,002,5,051,A,"Penyediaan Materi Pelatihan Berbasis Kaji Terap",524111,A,0,A0,,0,0,2,1,1458,"Penginapan (13 org x 2 mlm)",A,0,,0,,0,,0,,26,OH,800000,20800000,,0,C17,0,0,0,0,0,0,120640,0,0,10282133,10397227,0
626402,DL,2375,ABW,00,5,002,5,051,A,"Penyediaan Materi Pelatihan Berbasis Kaji Terap",524111,A,0,A0,,0,0,3,2,1459,"Uang Harian (13 org x 3 hari)",A,0,,0,,0,,0,,39,oh,410000,15990000,,0,C17,0,0,0,0,0,0,92742,0,0,7904390,7992868,0
626402,DL,2375,ABW,00,5,002,5,051,A,"Penyediaan Materi Pelatihan Berbasis Kaji Terap",524111,A,0,A0,,0,0,4,3,1460,Transport,A,0,,0,,0,,0,,13,ok,500000,6500000,,0,C17,0,0,0,0,0,0,37700,0,0,3213167,3249133,0
